Station,Degree,Degree Centrality,Closeness Centrality,Betweenness Centrality,Coreness
BARBIANO,2,0.001597444089456869,0.00015523062195239233,0.0017698301422759556,2
PUTTI,3,0.0023961661341853034,0.00017059173586792412,0.0071444441890577,2
IST. RIZZOLI - CENTRO RICERCA,2,0.001597444089456869,0.00015228891918114007,0.0008325607884299589,2
PIAZZALE BACCHELLI,2,0.001597444089456869,0.00016460119501207846,0.001642136769817373,2
CASTIGLIONE,4,0.003194888178913738,0.0001730675191011303,0.018179705436928414,2
BARBIANO 1,2,0.001597444089456869,0.00015365742241866883,0.001458258313477014,2
SCALINI,2,0.001597444089456869,0.0001643642057443194,0.007768864780380169,2
PIAZZALE BACCHELLI,2,0.001597444089456869,0.00016387959804535255,0.0029995173190521065,2
PUTTI,2,0.001597444089456869,0.00016967238730085217,0.0035971223021582736,2
ISTITUTO ORTOPEDICO RIZZOLI,2,0.001597444089456869,0.0001611324562006334,0.0016217058302239998,2
PIAZZA CAVOUR,3,0.0023961661341853034,0.00019399889588528452,0.006725609927393549,2
PIAZZALE BACCHELLI,3,0.0023961661341853034,0.00016374133514416596,0.003239580859274242,2
CODIVILLA,2,0.001597444089456869,0.00016444171486596065,0.0014812431205195589,2
ISTITUTO ORTOPEDICO RIZZOLI,2,0.001597444089456869,0.00016005013186690714,0.00128204145948417,2
BIVIO SAN VITTORE,2,0.001597444089456869,0.00012984531322406278,8.044682464890707e-05,2
POLIAMBULATORIO RIZZOLI,2,0.001597444089456869,0.00015249378793760431,0.0009411001550197541,2
SAN MICHELE IN BOSCO,2,0.001597444089456869,0.00015937975315281715,0.000971746564409814,2
CODIVILLA,2,0.001597444089456869,0.00016716162437497643,0.0017340759979875525,2
TRIBUNALE,8,0.006389776357827476,0.00019913572632993809,0.01614044227876485,2
BATTIVENTO,2,0.001597444089456869,0.00014132961733444305,0.0016306443662961005,2
VILLA COLONNA,2,0.001597444089456869,0.00014645640840263964,0.003165518703248264,2
VILLA SAMPIERA,2,0.001597444089456869,0.00015025404811631982,0.004701669973925013,2
BELLA RIPA,2,0.001597444089456869,0.00015328077841552087,0.0062365443108771765,2
TRIBUNALE,5,0.003993610223642172,0.0001974748289723939,0.01939917714390788,2
XII GIUGNO,3,0.0023961661341853034,0.00019399857428011976,0.019175713742105357,2
XII GIUGNO,3,0.0023961661341853034,0.00019567529421230236,0.026930532251515083,2
PIAZZA CAVOUR,3,0.0023961661341853034,0.0001986091018449124,0.0042560201040445595,2
PIAZZA CAVOUR,4,0.003194888178913738,0.00020500328716176376,0.11043305930335603,2
ANNUNZIATA,3,0.0023961661341853034,0.00018009146391448615,0.0328478431312458,2
ANNUNZIATA,3,0.0023961661341853034,0.00018209681812350503,0.034343132522735804,2
BAGNI DI MARIO,3,0.0023961661341853034,0.000170521366340803,0.03229620776222473,2
BAGNI DI MARIO,3,0.0023961661341853034,0.00017370967024810024,0.03379788182233766,2
VILLA GHIGI,2,0.001597444089456869,0.00016206283882287009,0.02950099983910635,2
VILLA GHIGI,2,0.001597444089456869,0.00016612853801451752,0.030259498471510334,2
SAN MAMOLO,2,0.001597444089456869,0.0001578031972986055,0.028056787796599782,2
SAN MAMOLO,2,0.001597444089456869,0.00015865898497558067,0.028815286429003762,2
BIVIO COLLI,3,0.0023961661341853034,0.0001526644033249363,0.02673005365675511,2
BIVIO COLLI,3,0.0023961661341853034,0.0001540452007056234,0.027461736680942785,2
FONTANINA,2,0.001597444089456869,0.00014385047683224218,0.0020201091522947775,2
FONTANINA,2,0.001597444089456869,0.0001451435466654101,0.0026853916228039934,2
POLVERIERA,2,0.001597444089456869,0.0001400738082047608,0.0005324813631522897,2
POLVERIERA,2,0.001597444089456869,0.00014091369910505016,0.0011939330324877478,2
RONCRIO,2,0.001597444089456869,0.00013652898608040132,0.00012386257128482517,2
VILLA BARUZZIANA,3,0.0023961661341853034,0.0001743948829887444,0.0026496374785155903,2
VILLA ALDINI,3,0.0023961661341853034,0.00015807775994595825,0.000537589098050633,2
VILLA ALDINI,2,0.001597444089456869,0.0001572852994808248,0.00108922446707171,2
OSSERVANZA,2,0.001597444089456869,0.00015442869776299148,8.427762582266456e-05,2
MONTE CUCCOLINO,2,0.001597444089456869,0.0001277714012376499,0.02185216682883725,2
MONTE CUCCOLINO,2,0.001597444089456869,0.00012908387865054782,0.021881536304502725,2
BIVIO GAIBOLA,3,0.0023961661341853034,0.00012267600756471012,0.020400293183983165,2
GAIBOLA CHIESA,3,0.0023961661341853034,0.0001157801346997807,0.0007125290183188913,2
GAIBOLA CHIESA,3,0.0023961661341853034,0.00011578061381269478,0.0014007962958706517,2
BIVIO GAIBOLA,3,0.0023961661341853034,0.00012255204921991203,0.020434770394546983,2
CASA CANTINELLA,2,0.001597444089456869,0.00011097877116855579,0.015522406356065308,2
CASA CANTINELLA,2,0.001597444089456869,0.00011162603472977574,0.014868616289077364,2
FORTE,3,0.0023961661341853034,0.0001079173353778005,0.014029670832024476,2
FORTE,3,0.0023961661341853034,0.00010841475306024296,0.013375880765036534,2
PADERNO,3,0.0023961661341853034,0.0001010894723101391,0.012128316516116181,2
PADERNO,3,0.0023961661341853034,0.00010066505942669799,0.010814351713517365,2
TIRO AL PIATTELLO,2,0.001597444089456869,9.441102279562607e-05,0.010603657648960704,2
TIRO AL PIATTELLO,2,0.001597444089456869,9.500356689844686e-05,0.009293523647535646,2
GAIBOLA,2,0.001597444089456869,0.00011124218142552183,1.2769337245858266e-06,2
CAVAIONI,2,0.001597444089456869,9.270254473108602e-05,0.009080275715529813,2
CAVAIONI,2,0.001597444089456869,9.328413785208593e-05,0.00777141864782934,2
CA` BRUCIATA,2,0.001597444089456869,8.889461437480908e-05,0.0075568937820989215,2
CA` BRUCIATA,2,0.001597444089456869,8.630322393938149e-05,0.004722100913518387,2
LUMIERA,2,0.001597444089456869,8.588216738851065e-05,0.006032234914943445,2
LUMIERA,2,0.001597444089456869,8.26854753804874e-05,0.0031987189800874957,2
PARCO CAVAIONI,2,0.001597444089456869,9.048968825523965e-05,0.006246759780673863,2
LASTRE,4,0.003194888178913738,0.00010101555842244896,0.0001008777642422803,2
SABBIUNO,2,0.001597444089456869,8.070172392682644e-05,0.004508852981512553,2
SABBIUNO,2,0.001597444089456869,7.804893881133455e-05,0.0016753370466566044,2
CIPPO SABBIUNO,2,0.001597444089456869,7.579059227249296e-05,0.002988024915530834,2
CALANCHI,2,0.001597444089456869,7.731285036084171e-05,0.00015067817950112754,2
SABBIUNO CASETTA,2,0.001597444089456869,7.494804084644049e-05,0.0015003971263883463,2
CIPPO SABBIUNO,2,0.001597444089456869,7.419966763570742e-05,8.044682464890707e-05,2
CA` DI SAVINI,3,0.0023961661341853034,0.00011529025115571519,0.01705728069301747,2
CA` DI SAVINI,3,0.0023961661341853034,0.00011558021787352844,0.016388167421334497,2
TAGLIAPIETRE,2,0.001597444089456869,0.00018973931338332192,0.0037388619455873003,2
SAN LUIGI PORTA SAN MAMOLO,4,0.003194888178913738,0.00019102165939863477,0.03600953103332031,2
SAN LUIGI PORTA SAN MAMOLO,3,0.0023961661341853034,0.00019000296165292473,0.03903203315941496,2
PIAZZA MINGHETTI,3,0.0023961661341853034,0.0002009192980557133,0.01677252447243483,2
STAZIONE CENTRALE,4,0.003194888178913738,0.00019528342981078883,0.019719687508778918,2
SANT`ISAIA PIAZZA MALPIGHI,2,0.001597444089456869,0.00019372177499846473,0.01521849612961388,2
PORTA SANTO STEFANO-ROSA PARKS,4,0.003194888178913738,0.00018806578493801054,0.0612723878405263,2
PORTA SANTO STEFANO-ROSA PARKS,4,0.003194888178913738,0.00019397781814305888,0.10062876216598607,2
MURRI,3,0.0023961661341853034,0.00018576754920872208,0.056030574901101485,2
MURRI,2,0.001597444089456869,0.00019028957732458121,0.09242701685297129,2
STERLINO,3,0.0023961661341853034,0.00018404240763735948,0.06495634163595641,2
STERLINO,3,0.0023961661341853034,0.000188460608763458,0.09384441328726156,2
PIANORO N. RESISTENZA,2,0.001597444089456869,6.486210701742067e-05,0.03934232805448932,1
PIANORO N. RESISTENZA,2,0.001597444089456869,4.7077136245871556e-05,0.015335974032275776,1
PIANORO N. VILLAGGIO MARTINO,2,0.001597444089456869,6.404379826681815e-05,0.03786108493396976,1
PIANORO N. VILLAGGIO MARTINO,2,0.001597444089456869,4.7570732952769936e-05,0.01685552516453291,1
PIANORO N. SPORT,2,0.001597444089456869,6.26962425728648e-05,0.03637728794600103,1
PIANORO N. SPORT,2,0.001597444089456869,4.836617316217335e-05,0.018372522429340874,1
RAGNO,3,0.0023961661341853034,0.00018121542935011295,0.07330493432729855,2
RAGNO,4,0.003194888178913738,0.00018543974352145775,0.07231914149191829,2
VARTHEMA,2,0.001597444089456869,0.00017546134655215643,0.06912042251183079,2
VARTHEMA,3,0.0023961661341853034,0.00018090207428633174,0.05550447820657212,2
CHIESA NUOVA,2,0.001597444089456869,0.00016873690081269224,0.06814229127879805,2
CHIESA NUOVA,2,0.001597444089456869,0.0001710809598132511,0.042717263888569654,2
PIANORO V. FONDOVALLE SAVENA,2,0.001597444089456869,5.463478000431215e-05,0.02742087480175604,1
PARISIO,4,0.003194888178913738,0.0001662287023305283,0.07120182448290568,2
PARISIO,4,0.003194888178913738,0.00016585511742001305,0.0436328253690977,2
VILLA MAZZACORATI,2,0.001597444089456869,0.0001601036857787391,0.05253433036318549,2
VILLA MAZZACORATI,4,0.003194888178913738,0.00016228123919446476,0.04419595314164004,2
CROCE DI CAMALDOLI,3,0.0023961661341853034,0.00015711136604631287,0.07867444063918194,2
CROCE DI CAMALDOLI,3,0.0023961661341853034,0.00015538407893858972,0.01945025449289131,2
DIRETTISSIMA,3,0.0023961661341853034,0.00015110607534804405,0.07714978177202647,2
DIRETTISSIMA,2,0.001597444089456869,0.00014823656478654806,0.016860632899431256,2
ANGELO CUSTODE,2,0.001597444089456869,0.00014375676088165557,0.07543102897873395,2
ANGELO CUSTODE,2,0.001597444089456869,0.00014108359870605553,0.01546366740473436,2
SAN RUFFILLO,2,0.001597444089456869,0.00013673651442910694,0.0740378942852108,2
PIAZZA MINGHETTI,4,0.003194888178913738,0.00020193269357427266,0.04708182335920401,2
SAN RUFFILLO,2,0.001597444089456869,0.0001358351379075952,0.014070532711211224,2
PONTE SAVENA,2,0.001597444089456869,0.0001323012925861595,0.07264475959168767,2
PONTE SAVENA,2,0.001597444089456869,0.0001309152533476952,0.012677398017688087,2
TOSCANA PIETRO DA ANZOLA,3,0.0023961661341853034,0.0001267152957107895,0.07128993290990211,2
PIAZZA MINGHETTI,6,0.004792332268370607,0.0002055085514030684,0.02930179817807096,2
TOSCANA PIETRO DA ANZOLA,2,0.001597444089456869,0.00012607406920353963,0.01128426332416495,2
SAN RUFFILLO STAZIONE,2,0.001597444089456869,0.00014811514931679825,8.810842699642203e-05,2
GARGANELLI,3,0.0023961661341853034,0.00019451902830157477,0.042409522860944474,2
CARTERIA PUCCINI,2,0.001597444089456869,8.680660980367316e-05,0.05255859210395262,1
CARTERIA PUCCINI,2,0.001597444089456869,3.9599396571671435e-05,0.0015450898067488502,1
PIANORO N. DEPOSITO GAS,2,0.001597444089456869,8.409911378089696e-05,0.051100333790475606,1
PIANORO N. DEPOSITO GAS,2,0.001597444089456869,4.019140012337882e-05,0.0030876257460485286,1
BOARIA,2,0.001597444089456869,7.791267875072779e-05,0.049639521609549424,1
BOARIA,2,0.001597444089456869,4.142537874417959e-05,0.0046276078178990356,1
PIAN DI MACINA GARGANELLI,2,0.001597444089456869,7.582577247870423e-05,0.048176155561174064,1
PIAN DI MACINA GARGANELLI,2,0.001597444089456869,4.267389768365208e-05,0.00616503602230037,1
PIAN DI MACINA ALLENDE,2,0.001597444089456869,7.295817093621676e-05,0.046710235645349533,1
PIAN DI MACINA ALLENDE,2,0.001597444089456869,4.3553433045487545e-05,0.007699910359252534,1
PIAN DI MACINA,2,0.001597444089456869,7.173646260694279e-05,0.04524176186207583,1
PIAN DI MACINA,2,0.001597444089456869,4.401779539763108e-05,0.009232230828755525,1
MUSIANO,2,0.001597444089456869,6.980757470061811e-05,0.04377073421135296,1
MUSIANO,2,0.001597444089456869,4.4818023614417635e-05,0.010761997430809347,1
PIANORO N. ZONA ARTIGIANALE,2,0.001597444089456869,6.777628994140317e-05,0.04229715269318092,1
PIANORO N. ZONA ARTIGIANALE,2,0.001597444089456869,4.569110870046812e-05,0.012289210165413995,1
PIANORO N. BIVIO RESISTENZA,2,0.001597444089456869,6.582248050722833e-05,0.0408210173075597,1
PIANORO N. BIVIO RESISTENZA,2,0.001597444089456869,4.6526226890843293e-05,0.013813869032569473,1
PIANORO N.MUNICIPIO,2,0.001597444089456869,6.030351593107193e-05,0.03340203236771605,1
PIANORO N.MUNICIPIO,2,0.001597444089456869,4.989627157705716e-05,0.02139885535660928,1
PIANORO N. CAMPO SPORTIVO,2,0.001597444089456869,6.116542330981612e-05,0.03489093709058313,1
PIANORO N. CAMPO SPORTIVO,2,0.001597444089456869,4.9352131673982655e-05,0.019886965826699663,1
PIANORO STAZIONE,2,0.001597444089456869,5.816366010461737e-05,0.03191057377739981,1
PIANORO STAZIONE,2,0.001597444089456869,5.136405117107566e-05,0.02290819101906973,1
PIANORO V. MAESTA`,2,0.001597444089456869,5.646532431843489e-05,0.03041656131963439,1
PIANORO V. MAESTA`,2,0.001597444089456869,5.2825485109151854e-05,0.024414972814081004,1
PIANORO VECCHIO,2,0.001597444089456869,5.545420961906672e-05,0.0289199949944198,1
PIANORO VECCHIO,2,0.001597444089456869,5.3711482050757345e-05,0.025919200741643108,1
GARGANELLI,4,0.003194888178913738,0.00020335803265609248,0.10363849495483486,2
FONDAZZA,2,0.001597444089456869,0.00018474779500724452,0.011335340673148382,2
FONDAZZA,4,0.003194888178913738,0.000200341177138448,0.050858993316528885,2
PAVESE,2,0.001597444089456869,0.00012122742624978561,0.0024031892696705255,2
GANDINO,2,0.001597444089456869,0.00017874369122280903,0.0036545843197646356,2
GANDINO,2,0.001597444089456869,0.0001803731209535044,0.006587701085138279,2
BELLACOSTA,2,0.001597444089456869,0.00017507984608891415,0.0024976823652898767,2
REDENTI,2,0.001597444089456869,0.00017375536338797088,0.005364398576985057,2
SANTA BARBARA,2,0.001597444089456869,0.0001718682620212327,0.001921785255501669,2
SANTA BARBARA,2,0.001597444089456869,0.0001698219351981561,0.004196004218989026,2
BORGHI MAMO,2,0.001597444089456869,0.0001711603079806137,0.005596800514859678,2
BARACCANO,2,0.001597444089456869,0.00018687566279618515,0.029808740866731534,2
SIEPELUNGA,2,0.001597444089456869,0.00016377369351378747,0.003231919256926727,2
VILLA HERCOLANI,2,0.001597444089456869,0.00016683720949046816,0.004490975909368352,2
BORGHI MAMO,2,0.001597444089456869,0.00016050012620253797,0.002560252117794582,2
MOLINELLI,2,0.001597444089456869,0.0001629689717077705,0.003724815674616856,2
VILLA HERCOLANI,2,0.001597444089456869,0.00015929772377687538,0.002090340507146998,2
ROVIGHI,2,0.001597444089456869,0.00016212677023234255,0.0033238584850969065,2
ARANZIO,2,0.001597444089456869,0.0001638158207794075,0.003912524932130973,2
BARACCANO,2,0.001597444089456869,0.00019236962486571734,0.05450719296767059,2
ROVIGHI,2,0.001597444089456869,0.00015826163475784523,0.0019549855323409003,2
PARCHEGGIO LERCARO,2,0.001597444089456869,0.00017434716851832336,0.0,2
DAGNINI,2,0.001597444089456869,0.0001784391229585241,0.011682666646235728,2
DAGNINI,2,0.001597444089456869,0.00017840038492316563,0.02345471865319246,2
ORTI,2,0.001597444089456869,0.0001699633882640218,0.019240837362059234,2
ORTI,4,0.003194888178913738,0.00017838292166100488,0.03745374307582688,2
LUNETTA GAMBERINI,2,0.001597444089456869,0.00016585407658528526,0.01830612187566241,2
LUNETTA GAMBERINI,2,0.001597444089456869,0.000173142488296999,0.03364848057656111,2
PO,3,0.0023961661341853034,0.00016538289226025973,0.03369317325692162,2
CRICCA,2,0.001597444089456869,0.0001470481572106117,0.021333731736655405,2
ROMA,2,0.001597444089456869,0.00013868916501541615,0.01996741265134857,2
HOSPICE SERAGNOLI,4,0.003194888178913738,0.0001274086644611611,0.015910594208339398,2
HOSPICE SERAGNOLI,3,0.0023961661341853034,0.00012804709152580012,0.019428546619573352,2
CRICCA,2,0.001597444089456869,0.00014655559837241093,0.017732778633323374,2
ALTURA,3,0.0023961661341853034,0.00012397590898980838,0.00310550281819273,2
ROMA,2,0.001597444089456869,0.00013788185438186071,0.016365182614291953,2
OSPEDALE BELLARIA,2,0.001597444089456869,0.00012229751207955083,0.00014812431205195588,2
ALTURA,2,0.001597444089456869,0.00012401595069447434,0.0021912182713892782,2
ALTURA,2,0.001597444089456869,0.0001234875161966701,0.0007636063673023243,2
OSPEDALE BELLARIA,2,0.001597444089456869,0.00012302831873394466,0.0016536291733386453,2
CROARA BIVIO,2,0.001597444089456869,0.00012248814172990738,0.00974172738486527,2
CROARA BIVIO,2,0.001597444089456869,0.0001225530134579465,0.0144599974972099,2
PONTEBUCO BIVIO,2,0.001597444089456869,0.00011946255098341557,0.008311561613329145,2
PONTEBUCO BIVIO,2,0.001597444089456869,0.00011880093976220919,0.013057924267614662,2
BELLARIA VECCHIA,2,0.001597444089456869,0.00011690314049080238,0.00690565758256015,2
SAN LAZZARO GIOVANNI XXIII,3,0.0023961661341853034,0.0001127540008247629,0.014663029959419047,2
SAN LAZZARO GIOVANNI XXIII,3,0.0023961661341853034,0.0001126552035139004,0.011728636260320818,2
CICOGNA FANTINI,2,0.001597444089456869,0.00010415337190791364,0.006715394457596862,2
CICOGNA FANTINI,2,0.001597444089456869,0.00010383065607915217,0.007086982171451338,2
SAN CAMILLO,2,0.001597444089456869,8.382380459354762e-05,0.0,2
CICOGNA DONINI,2,0.001597444089456869,0.00010187584998690516,0.0055648771717450324,2
CICOGNA DONINI,2,0.001597444089456869,0.00010178425263376384,0.0051932894578905564,2
CICOGNA VIGANO`,2,0.001597444089456869,9.919695757957061e-05,0.004040218304589555,2
CICOGNA VIGANO`,2,0.001597444089456869,9.88778073666814e-05,0.0036686305907350798,2
PIO LA TORRE,2,0.001597444089456869,9.741724290449818e-05,0.0025155594374340782,2
PIO LA TORRE,2,0.001597444089456869,9.749493870532667e-05,0.0021439717235796026,2
ROTONDA PULCE,4,0.003194888178913738,8.778140092784276e-05,0.0031131644205402453,2
MURA SAN CARLO,2,0.001597444089456869,8.41542400744033e-05,0.0,2
PO,3,0.0023961661341853034,0.00016209423223712102,0.021691273179539436,2
TORINO,3,0.0023961661341853034,0.00015923568775131594,0.013374603831311947,2
TORINO,3,0.0023961661341853034,0.00015544427900263723,0.012696552023556873,2
ARMI,2,0.001597444089456869,0.00014968117858845628,0.00428666651343462,2
ARMI,2,0.001597444089456869,0.00015023798151002983,0.006162482154851199,2
MARCELLO,2,0.001597444089456869,0.0001443378468953831,0.002754346043931628,2
MARCELLO,5,0.003993610223642172,0.00015373470117626485,0.033967714007707574,2
CORTICELLI,2,0.001597444089456869,0.00013699773432038713,0.0013803653562772784,2
CORTICELLI,2,0.001597444089456869,0.00014525410223396531,0.003406859177194985,2
CORELLI,2,0.001597444089456869,0.0001302790662001992,0.00034349517191358735,2
CORELLI,2,0.001597444089456869,0.00013569308191032026,0.0018822003100395083,2
ROTONDA CORELLI,2,0.001597444089456869,0.00013028714892884537,0.0005184350921818456,2
STERLINO,3,0.0023961661341853034,0.000183603903468072,0.039413836343066125,2
STERLINO,3,0.0023961661341853034,0.00018570293698684062,0.054148374591061976,2
CARUSO,2,0.001597444089456869,0.0001770940193031754,0.015247865605279355,2
CARUSO,2,0.001597444089456869,0.0001786581984289807,0.012356887652817044,2
VILLA GETSEMANI,2,0.001597444089456869,0.00015700413543440236,0.013737253009094322,2
SIEPELUNGA,4,0.003194888178913738,0.00017459778816537408,0.014894154963569082,2
VILLA MAGLI,2,0.001597444089456869,0.00014962850331935254,0.012226640412909289,2
VILLA GETSEMANI,2,0.001597444089456869,0.0001601479779945483,0.007643725275370758,2
VILLA BELCOLLE,3,0.0023961661341853034,0.0001394858957493877,0.010770935966881447,2
VILLA MAGLI,2,0.001597444089456869,0.00015210462724416136,0.006133112679185725,2
SCUOLE MERLANI,3,0.0023961661341853034,0.00013473518027091785,0.0053809987154046736,2
VILLA BELCOLLE,2,0.001597444089456869,0.0001415960518982124,0.004622500083000692,2
SCUOLE MERLANI,2,0.001597444089456869,0.00013598171906268832,0.003111887486815659,2
MONTE DONATO,2,0.001597444089456869,0.00013423581738693493,0.002155464127100875,2
SCUOLE MERLANI,2,0.001597444089456869,0.00013368387885292801,0.00447948350584708,2
BORGO GESSAIOLI,2,0.001597444089456869,0.000131033761832336,0.003215319118507111,2
BORGO GESSAIOLI,2,0.001597444089456869,0.00012954608213157384,0.0029446091688949162,2
PICCHIO,2,0.001597444089456869,0.00012232900573503553,0.0016804447815549478,2
PICCHIO,2,0.001597444089456869,0.00012143239944227931,0.0014288888378115399,2
ANGELO CUSTODE NOVARO,2,0.001597444089456869,0.00011907950884894626,2.9369475665474012e-05,2
BUON PASTORE,2,0.001597444089456869,0.00011852778040190712,0.00014557044460278423,2
ALBORNOZ,3,0.0023961661341853034,0.00015224576492851567,0.02414170899701964,2
PONCHIELLI,2,0.001597444089456869,0.00015573049707758298,0.0005976049831061668,2
FOSCHERARA,2,0.001597444089456869,0.00015846355432662818,0.0013203494712217447,2
VILLA MAZZACORATI,2,0.001597444089456869,0.0001616599200059625,0.002265280427415256,2
PONCHIELLI,3,0.0023961661341853034,0.0001574713076345789,0.03974839297890761,2
VILLA MAZZACORATI,3,0.0023961661341853034,0.00016202750224289476,0.019694148834287203,2
FOSCHERARA,2,0.001597444089456869,0.00015885308590727156,0.015910594208339398,2
BENEDETTO MARCELLO,3,0.0023961661341853034,0.0001547453867250808,0.015120172232820773,2
CAVAZZONI,2,0.001597444089456869,0.00015589296163558944,0.0072785222301392115,2
CAVAZZONI,2,0.001597444089456869,0.00015227715071880525,0.004939179646697977,2
CHERUBINI,2,0.001597444089456869,0.00015271449571706115,0.006470223182476384,2
CHERUBINI,2,0.001597444089456869,0.00014987805851496104,0.004146203803730179,2
GUBELLINI,3,0.0023961661341853034,0.000151150777638148,0.01028059341664049,2
GUBELLINI,3,0.0023961661341853034,0.00014882984479622517,0.016995987874237353,2
BATTAGLIA,3,0.0023961661341853034,0.00015021401957825573,0.007297676236007999,2
BATTAGLIA,3,0.0023961661341853034,0.00014990859789358783,0.013999024422634416,2
ABBA,2,0.001597444089456869,0.00014695805389245578,0.0017608916062038548,2
ALBORNOZ,3,0.0023961661341853034,0.00015082694407556922,0.007706295027875463,2
STADIO FALCHI,4,0.003194888178913738,0.0001473194827554161,0.0110454767176674,2
STADIO FALCHI,3,0.0023961661341853034,0.00014749662314350348,0.006968227335064856,2
ALBORNOZ,2,0.001597444089456869,0.0001512642314392555,0.006045004252189303,2
ALBERTO MARIO,2,0.001597444089456869,0.00014090016109865634,0.0036916153977776247,2
ALBERTO MARIO,2,0.001597444089456869,0.00014019582497836968,0.0024683128896244026,2
PONTICELLA,2,0.001597444089456869,0.00013802463148724763,0.002156741060825461,2
PONTICELLA,2,0.001597444089456869,0.00013741512527245896,0.0009359924201214108,2
PONTICELLA EDERA,2,0.001597444089456869,0.00013495415552010825,0.0006244205913224692,2
PONTICELLA BRIZZI,2,0.001597444089456869,0.00013384517225559483,1.5323204695029917e-05,2
TOSCANA PAVESE 2,2,0.001597444089456869,0.000117762960595195,0.06461540033149199,2
TOSCANA PAVESE 2,3,0.0023961661341853034,0.00011872465775951611,0.01091395254403506,2
TOSCANA PAVESE 1,2,0.001597444089456869,0.00012180443313968575,0.06603662756695602,2
TOSCANA PAVESE 1,2,0.001597444089456869,0.00012058864017902719,0.00989495943181557,2
RASTIGNANO PALEOTTO,2,0.001597444089456869,0.00011442302114035607,0.06319800389720173,2
RASTIGNANO PALEOTTO,2,0.001597444089456869,0.0001143208482373228,0.009446755694485946,2
RASTIGNANO STAZIONE,3,0.0023961661341853034,0.00011091804714021481,0.06187893135970457,2
RASTIGNANO STAZIONE,3,0.0023961661341853034,0.00011119140818446077,0.008049790199789051,2
RASTIGNANO,2,0.001597444089456869,0.00010742608575253026,0.05974772897337083,2
RASTIGNANO,2,0.001597444089456869,0.00010667405912684796,0.005766632700229593,2
RIOLO,2,0.001597444089456869,0.00010043370230168326,0.05831117853321177,2
CARTOLERIA,2,0.001597444089456869,0.0001855285959291443,0.0023674351253821224,2
RIOLO,2,0.001597444089456869,0.00010134081668849475,0.004330082260070538,2
CARTERIA DI SESTO,2,0.001597444089456869,9.54822714974013e-05,0.056874628093052715,2
CARTERIA DI SESTO,2,0.001597444089456869,9.602202630647136e-05,0.002893531819911483,2
CARTERIA CHIESA,3,0.0023961661341853034,9.366486370767419e-05,0.05615826827356007,2
CARTERIA CHIESA,2,0.001597444089456869,9.36728448647232e-05,0.0014608121809261856,2
CARTERIA SCUOLE,2,0.001597444089456869,9.186310300850464e-05,0.0006959288798992755,2
CARTERIA SCUOLE,2,0.001597444089456869,9.18631587346464e-05,0.05401429654998046,1
CARTERIA SCUOLE,1,0.0007987220447284345,3.858414211512387e-05,0.0,1
RASTIGNANO,2,0.001597444089456869,0.00010704462355745445,6.640055367846298e-05,2
GARGANELLI,2,0.001597444089456869,0.00019181465466573848,0.0036545843197646356,2
CESTELLO,2,0.001597444089456869,0.00018679324932285559,0.0024044662033951116,2
RIALTO,2,0.001597444089456869,0.00018764948680165193,0.0028692700791443522,2
VILLA SPADA,2,0.001597444089456869,0.000154261170458423,0.00461100767947942,2
CASAGLIA 31,2,0.001597444089456869,0.00015329297496141463,0.021257115713180254,2
